#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EIF3L	EIF3C	9606.ENSP00000485663	9606.ENSP00000332604	0	0	0	0	0.755	0.988	0.900	0.881	0.999
EIF3L	RPS21	9606.ENSP00000485663	9606.ENSP00000345957	0	0	0	0	0.155	0.822	0.600	0	0.934
EIF3L	RPSA	9606.ENSP00000485663	9606.ENSP00000346067	0	0	0	0	0.459	0.828	0.600	0.152	0.964
EIF3L	RPL22	9606.ENSP00000485663	9606.ENSP00000346088	0	0	0	0	0.711	0	0	0.131	0.738
EIF3L	RPS26	9606.ENSP00000485663	9606.ENSP00000348849	0	0	0	0	0.313	0.822	0.600	0.101	0.950
EIF3L	EIF2B3	9606.ENSP00000485663	9606.ENSP00000353575	0	0	0	0	0.213	0	0	0.297	0.423
EIF3L	EIF3B	9606.ENSP00000485663	9606.ENSP00000354125	0	0	0	0	0.871	0.987	0.900	0.864	0.999
EIF3L	EIF3A	9606.ENSP00000485663	9606.ENSP00000358140	0	0	0	0	0.872	0.993	0.900	0.728	0.999
EIF3L	EIF3I	9606.ENSP00000485663	9606.ENSP00000362688	0	0	0	0	0.660	0.977	0.900	0.847	0.999
EIF3L	RPL11	9606.ENSP00000485663	9606.ENSP00000363676	0	0	0	0	0.386	0	0	0.167	0.467
EIF3L	EIF2S2	9606.ENSP00000485663	9606.ENSP00000364119	0	0	0	0	0.400	0.800	0.600	0.281	0.960
EIF3L	EIF3CL	9606.ENSP00000485663	9606.ENSP00000370258	0	0	0	0	0.736	0.987	0.540	0.537	0.999
EIF3L	RPS29	9606.ENSP00000485663	9606.ENSP00000379339	0	0	0	0	0.439	0.823	0.600	0.122	0.960
EIF3L	RPL9	9606.ENSP00000485663	9606.ENSP00000400467	0	0	0	0	0.381	0	0	0.092	0.414
EIF3L	RPL6	9606.ENSP00000485663	9606.ENSP00000403172	0	0	0	0	0.491	0	0	0.136	0.542
EIF3L	EIF4G1	9606.ENSP00000485663	9606.ENSP00000416255	0	0	0	0	0.167	0.807	0	0.472	0.908
EIF3L	RPL35A	9606.ENSP00000485663	9606.ENSP00000419117	0	0	0	0	0.409	0	0	0.154	0.478
EIF3L	EIF3H	9606.ENSP00000485663	9606.ENSP00000429931	0	0	0	0	0.880	0.993	0.900	0.835	0.999
EIF3L	EIF3F	9606.ENSP00000485663	9606.ENSP00000431800	0	0	0	0	0.866	0.992	0.900	0.867	0.999
EIF3L	EIF3M	9606.ENSP00000485663	9606.ENSP00000436049	0	0	0	0	0.927	0.993	0.900	0.881	0.999
EIF3L	RPL18	9606.ENSP00000485663	9606.ENSP00000447001	0	0	0	0	0.390	0	0	0.203	0.493
EIF3L	RPLP0	9606.ENSP00000485663	9606.ENSP00000449328	0	0	0	0	0.461	0	0	0	0.461
EIF3L	RPS28	9606.ENSP00000485663	9606.ENSP00000472469	0	0	0	0	0.217	0.838	0.600	0.050	0.945
EIF3M	EIF3D	9606.ENSP00000436049	9606.ENSP00000216190	0	0	0	0	0.888	0.996	0.900	0.890	0.999
EIF3M	EIF5	9606.ENSP00000436049	9606.ENSP00000216554	0	0	0	0	0.230	0	0	0.610	0.687
EIF3M	EIF3E	9606.ENSP00000436049	9606.ENSP00000220849	0	0	0	0	0.977	0.997	0.900	0.890	0.999
EIF3M	RPL18A	9606.ENSP00000436049	9606.ENSP00000222247	0	0	0	0	0.814	0	0	0.225	0.850
EIF3M	RPL19	9606.ENSP00000436049	9606.ENSP00000225430	0	0	0	0	0.580	0	0	0	0.580
EIF3M	RPS12	9606.ENSP00000436049	9606.ENSP00000230050	0	0	0	0	0.712	0.822	0.600	0	0.977
EIF3M	EIF3K	9606.ENSP00000436049	9606.ENSP00000248342	0	0	0	0	0.696	0.997	0.900	0.891	0.999
EIF3M	RPS16	9606.ENSP00000436049	9606.ENSP00000251453	0	0	0	0	0.862	0.822	0.600	0.081	0.989
EIF3M	DHX29	9606.ENSP00000436049	9606.ENSP00000251636	0	0	0	0	0.062	0	0.360	0.418	0.620
EIF3M	EIF2S3	9606.ENSP00000436049	9606.ENSP00000253039	0	0	0	0	0.781	0.800	0.600	0.435	0.988
EIF3M	EIF3G	9606.ENSP00000436049	9606.ENSP00000253108	0	0	0	0	0.891	0.997	0.900	0.846	0.999
EIF3M	EIF2S1	9606.ENSP00000436049	9606.ENSP00000256383	0	0	0	0	0.758	0.822	0.600	0.397	0.988
EIF3M	EIF3J	9606.ENSP00000436049	9606.ENSP00000261868	0	0	0	0	0.232	0.892	0.900	0.904	0.999
EIF3M	RPL8	9606.ENSP00000436049	9606.ENSP00000262584	0	0	0	0	0.930	0	0	0	0.930
EIF3M	EIF2B2	9606.ENSP00000436049	9606.ENSP00000266126	0	0	0	0	0.318	0	0	0.208	0.438
EIF3M	RPS11	9606.ENSP00000436049	9606.ENSP00000270625	0	0	0	0	0.800	0.822	0.600	0	0.984
EIF3M	RPS27A	9606.ENSP00000436049	9606.ENSP00000272317	0	0	0	0	0.539	0.822	0.600	0.167	0.969
EIF3M	EIF2B5	9606.ENSP00000436049	9606.ENSP00000273783	0	0	0	0	0.120	0	0	0.539	0.577
EIF3M	RPL37	9606.ENSP00000436049	9606.ENSP00000274242	0	0	0	0	0.644	0.056	0	0.195	0.706
EIF3M	EIF4A1	9606.ENSP00000436049	9606.ENSP00000293831	0	0	0	0	0.506	0.928	0	0.466	0.979
EIF3M	RPS23	9606.ENSP00000436049	9606.ENSP00000296674	0	0	0	0	0.475	0.823	0.600	0.089	0.961
EIF3M	RPL15	9606.ENSP00000436049	9606.ENSP00000309334	0	0	0	0	0.871	0	0	0.067	0.874
EIF3M	RPL38	9606.ENSP00000436049	9606.ENSP00000309830	0	0	0	0	0.290	0	0	0.290	0.475
EIF3M	EIF4A2	9606.ENSP00000436049	9606.ENSP00000326381	0	0	0	0	0.322	0.368	0	0.463	0.750
EIF3M	EIF3C	9606.ENSP00000436049	9606.ENSP00000332604	0	0	0	0	0.631	0.995	0.900	0.861	0.999
EIF3M	RPS21	9606.ENSP00000436049	9606.ENSP00000345957	0	0	0	0	0.392	0.822	0.600	0.044	0.953
EIF3M	RPSA	9606.ENSP00000436049	9606.ENSP00000346067	0	0	0	0	0.868	0.828	0.600	0.111	0.990
EIF3M	RPL22	9606.ENSP00000436049	9606.ENSP00000346088	0	0	0	0	0.581	0	0	0	0.581
EIF3M	RPS26	9606.ENSP00000436049	9606.ENSP00000348849	0	0	0	0	0.766	0.822	0.600	0.122	0.983
EIF3M	EIF2B3	9606.ENSP00000436049	9606.ENSP00000353575	0	0	0	0	0.300	0	0	0.271	0.468
EIF3M	ETF1	9606.ENSP00000436049	9606.ENSP00000353741	0	0	0	0	0.495	0	0	0.234	0.596
EIF3M	EIF3B	9606.ENSP00000436049	9606.ENSP00000354125	0	0	0	0	0.922	0.997	0.900	0.933	0.999
EIF3M	EIF3A	9606.ENSP00000436049	9606.ENSP00000358140	0	0	0	0	0.824	0.997	0.900	0.858	0.999
EIF3M	MCTS1	9606.ENSP00000436049	9606.ENSP00000360365	0	0	0	0	0.440	0	0	0.203	0.535
EIF3M	EIF3I	9606.ENSP00000436049	9606.ENSP00000362688	0	0	0	0	0.970	0.995	0.900	0.885	0.999
EIF3M	RPL10A	9606.ENSP00000436049	9606.ENSP00000363018	0	0	0	0	0.686	0	0	0.162	0.725
EIF3M	RPL11	9606.ENSP00000436049	9606.ENSP00000363676	0	0	0	0	0.928	0	0	0	0.928
EIF3M	EIF2S2	9606.ENSP00000436049	9606.ENSP00000364119	0	0	0	0	0.588	0.800	0.600	0.428	0.978
EIF3M	EIF3CL	9606.ENSP00000436049	9606.ENSP00000370258	0	0	0	0	0.516	0.993	0.540	0.542	0.999
EIF3M	RPL24	9606.ENSP00000436049	9606.ENSP00000377640	0	0	0	0	0.869	0	0	0.120	0.880
EIF3M	RPS29	9606.ENSP00000436049	9606.ENSP00000379339	0	0	0	0	0.434	0.823	0.600	0.101	0.959
EIF3M	RPL31	9606.ENSP00000436049	9606.ENSP00000386717	0	0	0	0	0.666	0	0	0	0.666
EIF3M	RPL17	9606.ENSP00000436049	9606.ENSP00000397798	0	0	0	0	0.617	0	0	0	0.617
EIF3M	RPL9	9606.ENSP00000436049	9606.ENSP00000400467	0	0	0	0	0.806	0	0	0	0.806
EIF3M	RPL6	9606.ENSP00000436049	9606.ENSP00000403172	0	0	0	0	0.883	0	0	0.076	0.888
EIF3M	RPL36A	9606.ENSP00000436049	9606.ENSP00000404375	0	0	0	0	0.276	0	0	0.233	0.421
EIF3M	EIF4G1	9606.ENSP00000436049	9606.ENSP00000416255	0	0	0	0	0.153	0.800	0	0.626	0.931
EIF3M	RPL35A	9606.ENSP00000436049	9606.ENSP00000419117	0	0	0	0	0.695	0	0	0	0.695
EIF3M	RPL30	9606.ENSP00000436049	9606.ENSP00000428085	0	0	0	0	0.656	0	0	0	0.656
EIF3M	RPL26L1	9606.ENSP00000436049	9606.ENSP00000428223	0	0	0	0	0.400	0	0	0.428	0.642
EIF3M	EIF3H	9606.ENSP00000436049	9606.ENSP00000429931	0	0	0	0	0.909	0.997	0.900	0.934	0.999
EIF3M	EIF3F	9606.ENSP00000436049	9606.ENSP00000431800	0	0	0	0	0.934	0.997	0.900	0.947	0.999
EIF3M	EIF2S3L	9606.ENSP00000436049	9606.ENSP00000445077	0	0	0	0	0.445	0	0	0.189	0.530
EIF3M	RPL26	9606.ENSP00000436049	9606.ENSP00000463784	0	0	0	0	0.766	0	0	0.112	0.783
EIF3M	RPLP0	9606.ENSP00000436049	9606.ENSP00000449328	0	0	0	0	0.808	0	0	0.118	0.823
EIF3M	RPL18	9606.ENSP00000436049	9606.ENSP00000447001	0	0	0	0	0.810	0	0	0.181	0.838
EIF3M	RPS28	9606.ENSP00000436049	9606.ENSP00000472469	0	0	0	0	0.479	0.822	0.600	0	0.959
EIF3M	EIF3L	9606.ENSP00000436049	9606.ENSP00000485663	0	0	0	0	0.927	0.993	0.900	0.881	0.999
EIF4A1	EIF3D	9606.ENSP00000293831	9606.ENSP00000216190	0	0	0	0	0.304	0.929	0	0.594	0.978
EIF4A1	EIF5	9606.ENSP00000293831	9606.ENSP00000216554	0	0	0	0	0.132	0.059	0	0.829	0.848
EIF4A1	EIF3E	9606.ENSP00000293831	9606.ENSP00000220849	0	0	0	0	0.377	0.933	0	0.557	0.980
EIF4A1	RPL18A	9606.ENSP00000293831	9606.ENSP00000222247	0	0	0	0	0.606	0.162	0	0.114	0.682
EIF4A1	RPL19	9606.ENSP00000293831	9606.ENSP00000225430	0	0	0	0	0.539	0.264	0	0.179	0.697
EIF4A1	RPS12	9606.ENSP00000293831	9606.ENSP00000230050	0	0	0	0	0.509	0.835	0	0.185	0.928
EIF4A1	EIF3K	9606.ENSP00000293831	9606.ENSP00000248342	0	0	0	0	0.124	0.824	0	0.321	0.886
EIF4A1	RPS16	9606.ENSP00000293831	9606.ENSP00000251453	0	0	0	0	0.694	0.824	0	0.259	0.956
EIF4A1	DHX29	9606.ENSP00000293831	9606.ENSP00000251636	0	0	0	0	0.064	0.161	0	0.771	0.804
EIF4A1	EIF2S3	9606.ENSP00000293831	9606.ENSP00000253039	0	0	0	0	0.487	0.812	0.900	0.514	0.994
EIF4A1	EIF3G	9606.ENSP00000293831	9606.ENSP00000253108	0	0	0	0	0.439	0.898	0	0.572	0.973
EIF4A1	EIF2S1	9606.ENSP00000293831	9606.ENSP00000256383	0	0	0	0	0.604	0.829	0.900	0.790	0.998
EIF4A1	RPL35	9606.ENSP00000293831	9606.ENSP00000259469	0	0	0	0	0.260	0.142	0	0.178	0.433
EIF4A1	EIF3J	9606.ENSP00000293831	9606.ENSP00000261868	0	0	0	0	0.125	0.803	0	0.613	0.927
EIF4A1	RPL8	9606.ENSP00000293831	9606.ENSP00000262584	0	0	0	0	0.582	0.226	0	0.228	0.728
EIF4A1	EIF2B2	9606.ENSP00000293831	9606.ENSP00000266126	0	0	0	0	0.144	0.089	0	0.397	0.489
EIF4A1	RPS11	9606.ENSP00000293831	9606.ENSP00000270625	0	0	0	0	0.564	0.824	0	0.323	0.943
EIF4A1	EIF2D	9606.ENSP00000293831	9606.ENSP00000271764	0	0	0	0	0.068	0.152	0	0.617	0.671
EIF4A1	RPS27A	9606.ENSP00000293831	9606.ENSP00000272317	0	0	0	0	0.287	0.826	0	0.177	0.889
EIF4A1	EIF2B5	9606.ENSP00000293831	9606.ENSP00000273783	0	0	0	0	0.066	0.078	0	0.368	0.408
EIF4A1	RPL36	9606.ENSP00000293831	9606.ENSP00000464342	0	0	0	0	0.253	0.142	0	0.145	0.404
EIF4A1	RPL38	9606.ENSP00000293831	9606.ENSP00000309830	0	0	0	0	0.197	0.149	0	0.272	0.459
EIF4A1	RPL32	9606.ENSP00000293831	9606.ENSP00000416429	0	0	0	0	0.365	0.178	0	0.095	0.486
EIF4A1	RPL24	9606.ENSP00000293831	9606.ENSP00000377640	0	0	0	0	0.323	0.165	0	0.179	0.495
EIF4A1	GSPT2	9606.ENSP00000293831	9606.ENSP00000341247	0	0	0	0	0.085	0.319	0	0.285	0.515
EIF4A1	EIF3CL	9606.ENSP00000293831	9606.ENSP00000370258	0	0	0	0	0.168	0.174	0	0.367	0.527
EIF4A1	EIF2B3	9606.ENSP00000293831	9606.ENSP00000353575	0	0	0	0	0.095	0.078	0	0.488	0.535
EIF4A1	RPL17	9606.ENSP00000293831	9606.ENSP00000397798	0	0	0	0	0.485	0.144	0	0.076	0.557
EIF4A1	RPL29	9606.ENSP00000293831	9606.ENSP00000418868	0	0	0	0	0.318	0.067	0	0.394	0.581
EIF4A1	GSPT1	9606.ENSP00000293831	9606.ENSP00000398131	0	0	0	0	0.137	0.388	0	0.350	0.627
EIF4A1	RPL10A	9606.ENSP00000293831	9606.ENSP00000363018	0	0	0	0	0.449	0.139	0	0.285	0.631
EIF4A1	RPL11	9606.ENSP00000293831	9606.ENSP00000363676	0	0	0	0	0.510	0.058	0	0.277	0.637
EIF4A1	RPL18	9606.ENSP00000293831	9606.ENSP00000447001	0	0	0	0	0.505	0.165	0	0.277	0.675
EIF4A1	RPL31	9606.ENSP00000293831	9606.ENSP00000386717	0	0	0	0	0.642	0.142	0	0.042	0.680
EIF4A1	RPL35A	9606.ENSP00000293831	9606.ENSP00000419117	0	0	0	0	0.615	0.142	0	0.143	0.692
EIF4A1	RBM4	9606.ENSP00000293831	9606.ENSP00000386894	0	0	0	0	0.100	0.486	0	0.406	0.701
EIF4A1	RPL30	9606.ENSP00000293831	9606.ENSP00000428085	0	0	0	0	0.643	0.183	0	0.140	0.728
EIF4A1	RPL26	9606.ENSP00000293831	9606.ENSP00000463784	0	0	0	0	0.571	0.177	0	0.307	0.734
EIF4A1	RPL15	9606.ENSP00000293831	9606.ENSP00000309334	0	0	0	0	0.645	0.149	0	0.198	0.736
EIF4A1	ETF1	9606.ENSP00000293831	9606.ENSP00000353741	0	0	0	0	0.625	0.056	0	0.368	0.756
EIF4A1	RPL9	9606.ENSP00000293831	9606.ENSP00000400467	0	0	0	0	0.590	0.151	0	0.428	0.783
EIF4A1	RPLP0	9606.ENSP00000293831	9606.ENSP00000449328	0	0	0	0	0.600	0.157	0	0.413	0.785
EIF4A1	RPL6	9606.ENSP00000293831	9606.ENSP00000403172	0	0	0	0	0.742	0.164	0	0.362	0.850
EIF4A1	RPS29	9606.ENSP00000293831	9606.ENSP00000379339	0	0	0	0	0.314	0.800	0	0.108	0.867
EIF4A1	RPS21	9606.ENSP00000293831	9606.ENSP00000345957	0	0	0	0	0.440	0.803	0	0.079	0.889
EIF4A1	RPS28	9606.ENSP00000293831	9606.ENSP00000472469	0	0	0	0	0.431	0.803	0	0.162	0.898
EIF4A1	RPS23	9606.ENSP00000293831	9606.ENSP00000296674	0	0	0	0	0.396	0.808	0	0.214	0.901
EIF4A1	EIF3L	9606.ENSP00000293831	9606.ENSP00000485663	0	0	0	0	0.239	0.803	0	0.391	0.901
EIF4A1	EIF4EBP1	9606.ENSP00000293831	9606.ENSP00000340691	0	0	0	0	0.098	0	0.650	0.794	0.929
EIF4A1	RPS26	9606.ENSP00000293831	9606.ENSP00000348849	0	0	0	0	0.683	0.831	0	0.238	0.956
EIF4A1	EIF3F	9606.ENSP00000293831	9606.ENSP00000431800	0	0	0	0	0.426	0.821	0	0.664	0.962
EIF4A1	RPSA	9606.ENSP00000293831	9606.ENSP00000346067	0	0	0	0	0.751	0.838	0	0.291	0.969
EIF4A1	EIF3H	9606.ENSP00000293831	9606.ENSP00000429931	0	0.014	0	0	0.304	0.940	0	0.391	0.972
EIF4A1	EIF3M	9606.ENSP00000293831	9606.ENSP00000436049	0	0	0	0	0.506	0.928	0	0.466	0.979
EIF4A1	EIF3C	9606.ENSP00000293831	9606.ENSP00000332604	0	0	0	0	0.226	0.951	0	0.643	0.985
EIF4A1	EIF4A2	9606.ENSP00000293831	9606.ENSP00000326381	0	0	0.449	0.985	0.062	0.870	0.900	0.641	0.986
EIF4A1	EIF3I	9606.ENSP00000293831	9606.ENSP00000362688	0	0	0	0	0.745	0.951	0	0.626	0.995
EIF4A1	EIF2S2	9606.ENSP00000293831	9606.ENSP00000364119	0	0	0	0	0.422	0.803	0.900	0.749	0.996
EIF4A1	EIF3A	9606.ENSP00000293831	9606.ENSP00000358140	0	0	0	0	0.258	0.952	0.900	0.495	0.997
EIF4A1	EIF3B	9606.ENSP00000293831	9606.ENSP00000354125	0	0	0	0	0.562	0.981	0	0.764	0.997
EIF4A1	EIF4G1	9606.ENSP00000293831	9606.ENSP00000416255	0	0	0	0	0.197	0.991	0.900	0.993	0.999
EIF4A2	EIF3D	9606.ENSP00000326381	9606.ENSP00000216190	0	0	0	0	0.198	0.223	0	0.577	0.713
EIF4A2	EIF5	9606.ENSP00000326381	9606.ENSP00000216554	0	0	0	0	0.073	0.059	0	0.814	0.824
EIF4A2	EIF3E	9606.ENSP00000326381	9606.ENSP00000220849	0	0	0	0	0.471	0.480	0	0.547	0.865
EIF4A2	RPL18A	9606.ENSP00000326381	9606.ENSP00000222247	0	0	0	0	0.286	0.162	0	0.081	0.402
EIF4A2	RPL19	9606.ENSP00000326381	9606.ENSP00000225430	0	0	0	0	0.212	0.147	0	0.184	0.403
EIF4A2	EIF3K	9606.ENSP00000326381	9606.ENSP00000248342	0	0	0	0	0.087	0.372	0	0.330	0.583
EIF4A2	RPS16	9606.ENSP00000326381	9606.ENSP00000251453	0	0	0	0	0.388	0.159	0	0.265	0.588
EIF4A2	DHX29	9606.ENSP00000326381	9606.ENSP00000251636	0	0	0	0	0.064	0.161	0	0.756	0.792
EIF4A2	EIF2S3	9606.ENSP00000326381	9606.ENSP00000253039	0	0	0	0	0.121	0.102	0.900	0.514	0.956
EIF4A2	EIF3G	9606.ENSP00000326381	9606.ENSP00000253108	0	0	0	0	0.175	0.514	0	0.664	0.853
EIF4A2	EIF2S1	9606.ENSP00000326381	9606.ENSP00000256383	0	0	0	0	0.424	0.181	0.900	0.779	0.988
EIF4A2	EIF3J	9606.ENSP00000326381	9606.ENSP00000261868	0	0	0	0	0.072	0.056	0	0.585	0.604
EIF4A2	RPL8	9606.ENSP00000326381	9606.ENSP00000262584	0	0	0	0	0.247	0.148	0	0.199	0.441
EIF4A2	EIF2B2	9606.ENSP00000326381	9606.ENSP00000266126	0	0	0	0	0	0.089	0	0.607	0.627
EIF4A2	RPS11	9606.ENSP00000326381	9606.ENSP00000270625	0	0	0	0	0.296	0.159	0	0.276	0.534
EIF4A2	EIF2D	9606.ENSP00000326381	9606.ENSP00000271764	0	0	0	0	0	0.152	0	0.614	0.658
EIF4A2	RPS27A	9606.ENSP00000326381	9606.ENSP00000272317	0	0	0	0	0.177	0.170	0	0.205	0.410
EIF4A2	EIF2B5	9606.ENSP00000326381	9606.ENSP00000273783	0	0	0	0	0.066	0.078	0	0.369	0.409
EIF4A2	EIF4A1	9606.ENSP00000326381	9606.ENSP00000293831	0	0	0.449	0.985	0.062	0.870	0.900	0.641	0.986
EIF4A2	RPL15	9606.ENSP00000326381	9606.ENSP00000309334	0	0	0	0	0.422	0.149	0	0.180	0.562
EIF4A2	RPL35A	9606.ENSP00000326381	9606.ENSP00000419117	0	0	0	0	0.233	0.142	0	0.169	0.405
EIF4A2	GSPT2	9606.ENSP00000326381	9606.ENSP00000341247	0	0	0	0	0.085	0.244	0	0.270	0.450
EIF4A2	RPL26	9606.ENSP00000326381	9606.ENSP00000463784	0	0	0	0	0.156	0.177	0	0.288	0.463
EIF4A2	RPL30	9606.ENSP00000326381	9606.ENSP00000428085	0	0	0	0	0.342	0.183	0	0.099	0.473
EIF4A2	RPL10A	9606.ENSP00000326381	9606.ENSP00000363018	0	0	0	0	0.213	0.139	0	0.290	0.477
EIF4A2	RPL11	9606.ENSP00000326381	9606.ENSP00000363676	0	0	0	0	0.324	0.058	0	0.270	0.494
EIF4A2	GSPT1	9606.ENSP00000326381	9606.ENSP00000398131	0	0	0	0	0.085	0.244	0	0.344	0.506
EIF4A2	ETF1	9606.ENSP00000326381	9606.ENSP00000353741	0	0	0	0	0.243	0.056	0	0.370	0.510
EIF4A2	EIF2B3	9606.ENSP00000326381	9606.ENSP00000353575	0	0	0	0	0.070	0.078	0	0.474	0.510
EIF4A2	EIF3L	9606.ENSP00000326381	9606.ENSP00000485663	0	0	0	0	0.187	0.297	0	0.292	0.561
EIF4A2	RPL6	9606.ENSP00000326381	9606.ENSP00000403172	0	0	0	0	0.303	0.164	0	0.309	0.563
EIF4A2	RPL9	9606.ENSP00000326381	9606.ENSP00000400467	0	0	0	0	0.258	0.151	0	0.372	0.570
EIF4A2	RPS26	9606.ENSP00000326381	9606.ENSP00000348849	0	0	0	0	0.452	0.061	0	0.243	0.576
EIF4A2	RPLP0	9606.ENSP00000326381	9606.ENSP00000449328	0	0	0	0	0.235	0.157	0	0.412	0.587
EIF4A2	EIF3CL	9606.ENSP00000326381	9606.ENSP00000370258	0	0	0	0	0.168	0.174	0	0.465	0.600
EIF4A2	RPSA	9606.ENSP00000326381	9606.ENSP00000346067	0	0	0	0	0.313	0.319	0	0.244	0.616
EIF4A2	EIF3M	9606.ENSP00000326381	9606.ENSP00000436049	0	0	0	0	0.322	0.368	0	0.463	0.750
EIF4A2	EIF3F	9606.ENSP00000326381	9606.ENSP00000431800	0	0	0	0	0.243	0.517	0	0.536	0.816
EIF4A2	EIF3C	9606.ENSP00000326381	9606.ENSP00000332604	0	0	0	0	0.168	0.490	0	0.637	0.832
EIF4A2	EIF3I	9606.ENSP00000326381	9606.ENSP00000362688	0	0	0	0	0.266	0.491	0	0.671	0.866
EIF4A2	EIF3H	9606.ENSP00000326381	9606.ENSP00000429931	0	0.013	0	0	0.300	0.717	0	0.410	0.873
EIF4A2	EIF4EBP1	9606.ENSP00000326381	9606.ENSP00000340691	0	0	0	0	0	0	0.650	0.706	0.892
EIF4A2	EIF3B	9606.ENSP00000326381	9606.ENSP00000354125	0	0	0	0	0.207	0.594	0	0.732	0.906
EIF4A2	EIF3A	9606.ENSP00000326381	9606.ENSP00000358140	0	0	0	0	0.065	0.543	0.900	0.500	0.975
EIF4A2	EIF2S2	9606.ENSP00000326381	9606.ENSP00000364119	0	0	0	0	0.241	0.059	0.900	0.746	0.979
EIF4A2	EIF4G1	9606.ENSP00000326381	9606.ENSP00000416255	0	0	0	0	0.088	0.908	0.900	0.993	0.999
EIF4EBP1	EIF2S1	9606.ENSP00000340691	9606.ENSP00000256383	0	0	0	0	0.067	0	0	0.675	0.685
EIF4EBP1	MDM2	9606.ENSP00000340691	9606.ENSP00000258149	0	0	0	0	0	0	0	0.463	0.463
EIF4EBP1	EIF2B5	9606.ENSP00000340691	9606.ENSP00000273783	0	0	0	0	0.063	0	0	0.462	0.474
EIF4EBP1	EIF4A1	9606.ENSP00000340691	9606.ENSP00000293831	0	0	0	0	0.098	0	0.650	0.794	0.929
EIF4EBP1	EIF4A2	9606.ENSP00000340691	9606.ENSP00000326381	0	0	0	0	0	0	0.650	0.706	0.892
EIF4EBP1	EIF3B	9606.ENSP00000340691	9606.ENSP00000354125	0	0	0	0	0.076	0	0	0.400	0.422
EIF4EBP1	EIF3H	9606.ENSP00000340691	9606.ENSP00000429931	0	0	0	0	0.084	0	0	0.439	0.464
EIF4EBP1	EIF4G1	9606.ENSP00000340691	9606.ENSP00000416255	0	0	0	0	0.070	0	0.650	0.981	0.993
EIF4G1	EIF3D	9606.ENSP00000416255	9606.ENSP00000216190	0	0	0	0	0.251	0.813	0	0.775	0.966
EIF4G1	EIF5	9606.ENSP00000416255	9606.ENSP00000216554	0	0	0	0	0.176	0.461	0	0.984	0.992
EIF4G1	EIF3E	9606.ENSP00000416255	9606.ENSP00000220849	0	0	0	0	0.192	0.800	0	0.990	0.998
EIF4G1	RPS12	9606.ENSP00000416255	9606.ENSP00000230050	0	0	0	0	0.266	0.813	0	0	0.857
EIF4G1	EIF3K	9606.ENSP00000416255	9606.ENSP00000248342	0	0	0	0	0.064	0.800	0	0.616	0.921
EIF4G1	RPS16	9606.ENSP00000416255	9606.ENSP00000251453	0	0	0	0	0.135	0.800	0	0.258	0.860
EIF4G1	DHX29	9606.ENSP00000416255	9606.ENSP00000251636	0	0	0	0	0.136	0.056	0	0.673	0.710
EIF4G1	EIF2S3	9606.ENSP00000416255	9606.ENSP00000253039	0	0	0	0	0.232	0.800	0.900	0.600	0.993
EIF4G1	EIF3G	9606.ENSP00000416255	9606.ENSP00000253108	0	0	0	0	0.173	0.803	0	0.703	0.947
EIF4G1	EIF2S1	9606.ENSP00000416255	9606.ENSP00000256383	0	0	0	0	0.216	0.826	0.900	0.843	0.997
EIF4G1	RPL35	9606.ENSP00000416255	9606.ENSP00000259469	0	0	0	0	0.272	0.071	0	0.215	0.422
EIF4G1	EIF3J	9606.ENSP00000416255	9606.ENSP00000261868	0	0	0	0	0.091	0.857	0	0.705	0.958
EIF4G1	EIF2B2	9606.ENSP00000416255	9606.ENSP00000266126	0	0	0	0	0.071	0.105	0	0.376	0.437
EIF4G1	RPS11	9606.ENSP00000416255	9606.ENSP00000270625	0	0	0	0	0.304	0.800	0	0.273	0.890
EIF4G1	EIF2D	9606.ENSP00000416255	9606.ENSP00000271764	0	0	0	0	0.063	0	0	0.548	0.558
EIF4G1	RPS27A	9606.ENSP00000416255	9606.ENSP00000272317	0	0	0	0	0.066	0.800	0.600	0.109	0.924
EIF4G1	EIF2B5	9606.ENSP00000416255	9606.ENSP00000273783	0	0	0	0	0.163	0	0	0.661	0.704
EIF4G1	DENR	9606.ENSP00000416255	9606.ENSP00000280557	0	0	0	0	0.064	0.160	0	0.395	0.483
EIF4G1	EIF4A1	9606.ENSP00000416255	9606.ENSP00000293831	0	0	0	0	0.197	0.991	0.900	0.993	0.999
EIF4G1	RPS23	9606.ENSP00000416255	9606.ENSP00000296674	0	0	0	0	0.242	0.800	0	0.172	0.863
EIF4G1	EIF4A2	9606.ENSP00000416255	9606.ENSP00000326381	0	0	0	0	0.088	0.908	0.900	0.993	0.999
EIF4G1	DRG1	9606.ENSP00000416255	9606.ENSP00000329715	0	0	0	0	0.199	0.380	0	0.062	0.493
EIF4G1	EIF3C	9606.ENSP00000416255	9606.ENSP00000332604	0	0	0	0	0.669	0.800	0	0.943	0.995
EIF4G1	EIF4EBP1	9606.ENSP00000416255	9606.ENSP00000340691	0	0	0	0	0.070	0	0.650	0.981	0.993
EIF4G1	RPS21	9606.ENSP00000416255	9606.ENSP00000345957	0	0	0	0	0.274	0.800	0	0.076	0.854
EIF4G1	RPSA	9606.ENSP00000416255	9606.ENSP00000346067	0	0	0	0	0.128	0.808	0	0.140	0.843
